Code_Station;Code_Espece_Campagne;Nom_Scientifique;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id;Origine;Melag
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;13;;cm;1.0;7;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;14;;cm;1.0;3;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;ARGY-OLF;Argyropelecus olfersii;Vrac;2;0.031;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;3;N;0.031;1.0;1.0;CAM-EVHOE;311;23890;NA;;NA;;1;N
Z0492;ARGY-OLF;Argyropelecus olfersii;Vrac;2;0.031;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;3;N;0.031;1.0;1.0;CAM-EVHOE;311;23890;NA;;NA;;1;N
Z0492;ARGY-OLF;Argyropelecus olfersii;Vrac;2;0.031;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;3;;cm;1.0;4;N;0.031;1.0;1.0;CAM-EVHOE;311;23890;NA;;NA;;1;N
Z0492;ARGY-OLF;Argyropelecus olfersii;Vrac;2;0.031;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;4;;cm;1.0;1;N;0.031;1.0;1.0;CAM-EVHOE;311;23890;NA;;NA;;1;N
Z0492;MAUR-MUE;Maurolicus muelleri;Vrac;3;0.004;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;6;N;0.004;1.0;1.0;CAM-EVHOE;311;23895;NA;;NA;;1;N
Z0492;MAUR-MUE;Maurolicus muelleri;Vrac;3;0.004;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;1;N;0.004;1.0;1.0;CAM-EVHOE;311;23895;NA;;NA;;1;N
Z0492;STOM-BOA;Stomias boa boa;Vrac;4;0.273;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;25.0;1;;cm;1.0;1;N;0.273;1.0;1.0;CAM-EVHOE;311;23898;NA;;NA;;1;N
Z0492;STOM-BOA;Stomias boa boa;Vrac;4;0.273;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;27.0;2;;cm;1.0;2;N;0.273;1.0;1.0;CAM-EVHOE;311;23898;NA;;NA;;1;N
Z0492;STOM-BOA;Stomias boa boa;Vrac;4;0.273;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;32.0;3;;cm;1.0;1;N;0.273;1.0;1.0;CAM-EVHOE;311;23898;NA;;NA;;1;N
Z0492;STOM-BOA;Stomias boa boa;Vrac;4;0.273;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;33.0;4;;cm;1.0;1;N;0.273;1.0;1.0;CAM-EVHOE;311;23898;NA;;NA;;1;N
Z0492;MYCT-PUN;Myctophum punctatum;Vrac;5;0.081;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.081;1.0;1.0;CAM-EVHOE;311;23903;NA;;NA;;1;N
Z0492;MYCT-PUN;Myctophum punctatum;Vrac;5;0.081;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;9;N;0.081;1.0;1.0;CAM-EVHOE;311;23903;NA;;NA;;1;N
Z0492;MYCT-PUN;Myctophum punctatum;Vrac;5;0.081;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;3;;cm;1.0;5;N;0.081;1.0;1.0;CAM-EVHOE;311;23903;NA;;NA;;1;N
Z0492;MYCT-PUN;Myctophum punctatum;Vrac;5;0.081;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;4;;cm;1.0;2;N;0.081;1.0;1.0;CAM-EVHOE;311;23903;NA;;NA;;1;N
Z0492;BENT-GLA;Benthosema glaciale;Vrac;6;0.007;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;1;N;0.007;1.0;1.0;CAM-EVHOE;311;23908;NA;;NA;;1;N
Z0492;BENT-GLA;Benthosema glaciale;Vrac;6;0.007;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;10;N;0.007;1.0;1.0;CAM-EVHOE;311;23908;NA;;NA;;1;N
Z0492;CERA-MAD;Ceratoscopelus maderensis;Vrac;7;0.005;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.005;1.0;1.0;CAM-EVHOE;311;23911;NA;;NA;;1;N
Z0492;LAMP-CRO;Lampanyctus crocodilus;Vrac;8;0.297;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.297;1.0;1.0;CAM-EVHOE;311;23913;NA;;NA;;1;N
Z0492;LAMP-CRO;Lampanyctus crocodilus;Vrac;8;0.297;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;21;N;0.297;1.0;1.0;CAM-EVHOE;311;23913;NA;;NA;;1;N
Z0492;LAMP-CRO;Lampanyctus crocodilus;Vrac;8;0.297;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;26;N;0.297;1.0;1.0;CAM-EVHOE;311;23913;NA;;NA;;1;N
Z0492;LAMP-CRO;Lampanyctus crocodilus;Vrac;8;0.297;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;10;N;0.297;1.0;1.0;CAM-EVHOE;311;23913;NA;;NA;;1;N
Z0492;LAMP-CRO;Lampanyctus crocodilus;Vrac;8;0.297;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;5;;cm;1.0;5;N;0.297;1.0;1.0;CAM-EVHOE;311;23913;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;4;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;3;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;29;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;108;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;8;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;6;;cm;1.0;5;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;7;;cm;1.0;9;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;8;;cm;1.0;3;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-KRO;Notoscopelus kroyeri;Vrac;9;1.741;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;9;;cm;1.0;1;N;0.833;2.0900362;2.0900362;CAM-EVHOE;311;23919;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;1;;cm;1.0;2;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;2;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;3;;cm;1.0;2;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;4;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;5;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;17.0;6;;cm;1.0;4;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;7;;cm;1.0;8;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;19.0;8;;cm;1.0;2;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;NOTO-RIS;Arctozenus risso;Vrac;10;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;9;;cm;1.0;5;N;0.198;1.0;1.0;CAM-EVHOE;311;23929;NA;;NA;;1;N
Z0492;MELA-BAR;Melanostomias bartonbeani;Vrac;11;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;1;;cm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;23939;NA;;NA;;1;N
Z0492;MELA-BAR;Melanostomias bartonbeani;Vrac;11;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;22.0;2;;cm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;23939;NA;;NA;;1;N
Z0492;MELA-BAR;Melanostomias bartonbeani;Vrac;11;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;23.0;3;;cm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;23939;NA;;NA;;1;N
Z0492;MELA-BAR;Melanostomias bartonbeani;Vrac;11;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;29.0;4;;cm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;23939;NA;;NA;;1;N
