station;date;latitude_start;latitude_end;longitude_start;longitude_end;trawling_depth;bottom_depth;bottom_proximity;taxon;family;species_code;species;group;community;standard_length_cm;weight_g;number_ind_pool;individual_code;amount_mg;ampl_44;delipidation;d13c_not_corrected;d13c_muscle_corrected_post2007;d13c_delipidated;d13c;%c;%c_delipidated;ampl_28;d15n;d15n_delipidated;%n;%n_delipidated;ratio_c_n_muscle_delipidated;ratio_c_n_muscle
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;13,2;19,5;1;Lamp-cro 109;0,4995;8361;non;-18,87;-18,97;NA;-18,97;46,35;NA;3658;11,64;NA;14,24;NA;3,254752776;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;13,2;21,5;1;Lamp-cro 110;0,5145;8502;non;-18,91;-19,03;NA;-19,03;45,66;NA;3739;11,32;NA;14,11;NA;3,235603431;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;12,7;17;1;Lamp-cro 111;0,516;8577;non;-19,24;-19,41;NA;-19,41;45,99;NA;3800;10,99;NA;14,46;NA;3,180999179;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;11,5;12,5;1;Lamp-cro 112;0,481;8160;non;-19,42;-19,38;NA;-19,38;46,87;NA;3412;10,8;NA;13,79;NA;3,397612657;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;14,8;24,5;1;Lamp-cro 113;0,4975;8543;non;-19,41;-19,41;NA;-19,41;47,48;NA;3631;10,1;NA;14,14;NA;3,357266989;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;11,4;12,5;1;Lamp-cro 114;0,4895;8025;non;-19,35;-19,46;NA;-19,46;45,31;NA;3517;10,89;NA;14;NA;3,236805938;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;13,8;21,5;1;Lamp-cro 115;0,485;8158;non;-18,73;-18,86;NA;-18,86;46,58;NA;3612;10,92;NA;14,48;NA;3,217920535;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;10,4;7,5;1;Lamp-cro 116;0,5455;6525;non;-19,7;-19,88;NA;-19,88;44,94;NA;3949;10,05;NA;14,18;NA;3,169531622;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;12,1;14;1;Lamp-cro 117;0,4985;8186;non;-19,04;-19,12;NA;-19,12;45,48;NA;3561;10,72;NA;13,89;NA;3,274814182;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;12;15,5;1;Lamp-cro 118;0,54;6596;non;-19,63;-19,73;NA;-19,73;45,98;NA;3928;10,34;NA;14,14;NA;3,252656494;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;11,3;11,5;1;Lamp-cro 119;0,527;6493;non;-19,57;-19,66;NA;-19,66;46,28;NA;3850;10,71;NA;14,17;NA;3,265789421;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;13;20;1;Lamp-cro 120;0,497;8027;non;-19,02;-19,11;NA;-19,11;44,7;NA;3505;11,47;NA;13,69;NA;3,266581315;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1010;NA;NA;5;Mega-nor 31;0,5085;7612;non;-20,52;-20,41;NA;-20,41;42,15;NA;3108;8,56;NA;12,16;NA;3,466672181;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1010;NA;NA;5;Mega-nor 32;0,4995;7788;non;-20,17;-20,2;NA;-20,2;42,36;NA;3208;9,08;NA;12,74;NA;3,324184254;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1010;NA;NA;5;Mega-nor 33;0,4595;7581;non;-20,48;-20,5;NA;-20,5;41,22;NA;2864;9,08;NA;12,35;NA;3,336989201;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1010;NA;NA;5;Mega-nor 34;0,495;7621;non;-20,32;-20,24;NA;-20,24;41,82;NA;3064;8,9;NA;12,18;NA;3,432313403;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1010;NA;NA;5;Mega-nor 35;0,4645;7607;non;-20,67;-20,53;NA;-20,53;44,4;NA;3008;8,67;NA;12,73;NA;3,488775334;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10,9;3,5;1;Mel-atlan 1;0,4995;7790;non;-19,8;-19,73;NA;-19,73;43,98;NA;3255;12,18;NA;12,84;NA;3,424771423;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9;2,5;1;Mel-atlan 10;0,523;7887;non;-19,61;-19,59;NA;-19,59;42,4;NA;3332;10,97;NA;12,59;NA;3,368177291;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,7;3,5;1;Mel-atlan 11;0,496;7670;non;-19,76;-19,67;NA;-19,67;43,38;NA;3171;10,79;NA;12,59;NA;3,444927845;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10;3,5;1;Mel-atlan 12;0,4825;7892;non;-20,11;-19,77;NA;-19,77;45,96;NA;3051;12,35;NA;12,43;NA;3,696719685;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9;2,5;1;Mel-atlan 13;0,4635;7780;non;-19,77;-19,43;NA;-19,43;45,4;NA;2863;11,31;NA;12,26;NA;3,704474694;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,7;2;1;Mel-atlan 14;0,515;8314;non;-19,67;-19,42;NA;-19,42;45,55;NA;3286;11,16;NA;12,61;NA;3,610795424;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,7;2;1;Mel-atlan 15;0,514;6328;non;-20,14;-19,57;NA;-19,57;47,2;NA;3123;10,39;NA;12;NA;3,932110417;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10,5;3;1;Mel-atlan 16;0,548;6577;non;-19,84;-19,55;NA;-19,55;45,96;NA;3487;11,02;NA;12,6;NA;3,648346808;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;11;4;1;Mel-atlan 17;0,4905;7703;non;-19,98;-19,74;NA;-19,74;44,05;NA;3032;11,24;NA;12,24;NA;3,59846722;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10,5;2,5;1;Mel-atlan 18;0,5305;8215;non;-19,64;-19,35;NA;-19,35;43,51;NA;3179;11,2;NA;11,92;NA;3,649748027;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9;3;1;Mel-atlan 19;0,502;8268;non;-20,1;-19,72;NA;-19,72;46,35;NA;3161;11,31;NA;12,42;NA;3,730803073;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,5;3;1;Mel-atlan 2;0,51;8050;non;-20,07;-19,84;NA;-19,84;44,63;NA;3204;10,84;NA;12,42;NA;3,593115689;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,5;3;1;Mel-atlan 20;0,5;7879;non;-19,78;-19,59;NA;-19,59;44,31;NA;3158;11,15;NA;12,53;NA;3,536748902;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10,2;3,5;1;Mel-atlan 3;0,4705;7749;non;-19,91;-19,8;NA;-19,8;44,8;NA;3081;11,68;NA;12,92;NA;3,466525424;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10,4;3,5;1;Mel-atlan 4;0,513;8358;non;-19,96;-19,78;NA;-19,78;46,16;NA;3411;11,53;NA;13,06;NA;3,535306399;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,5;3,5;1;Mel-atlan 5;0,4935;7820;non;-20,27;-20,04;NA;-20,04;44,69;NA;3108;11,17;NA;12,46;NA;3,587198075;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10;3;1;Mel-atlan 6;0,486;7772;non;-20,03;-20,02;NA;-20,02;45,04;NA;3309;11,84;NA;13,36;NA;3,369925258;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;10,5;4,5;1;Mel-atlan 7;0,487;7973;non;-20,53;-20;NA;-20;46,04;NA;2927;11,05;NA;11,87;NA;3,879024578;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;9,4;2,5;1;Mel-atlan 8;0,4525;7855;non;-19,79;-19,63;NA;-19,63;45,24;NA;2933;11,34;NA;12,87;NA;3,516481277;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Zoarcidae;Mel-atlan;Melanostigma_atlanticum;3;1010;11;3,5;1;Mel-atlan 9;0,522;8239;non;-19,8;-19,55;NA;-19,55;44,51;NA;3271;11,1;NA;12,33;NA;3,610687538;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;1010;69;87;1;Ser-bea 23;0,4725;7815;non;-19,54;-19,43;NA;-19,43;43,08;NA;2933;9,42;NA;12,43;NA;3,466057359;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;1010;58;50;1;Ser-bea 24;0,495;7819;non;-20,06;-20,05;NA;-20,05;42,84;NA;3141;8,89;NA;12,7;NA;3,373103763;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;1010;65,9;89,5;1;Ser-bea 25;0,547;7889;non;-19,97;-20,04;NA;-20,04;40,63;NA;3401;9,26;NA;12,35;NA;3,288522216;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;1010;46,8;15,5;1;Ser-bea 26;0,4815;7922;non;-20,08;-20,09;NA;-20,09;41,15;NA;2985;10,16;NA;12,32;NA;3,340931279;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;14;20;1;Xeno-cop 63;0,5345;7819;non;-19,82;-19,97;NA;-19,97;39,71;NA;3334;10,21;NA;12,39;NA;3,205693108;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;10,7;8;1;Xeno-cop 64;0,492;7668;non;-20,78;-20,49;NA;-20,49;42,38;NA;2880;9,71;NA;11,64;NA;3,640376355;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;13,2;15,5;1;Xeno-cop 65;0,472;7794;non;-20,55;-20,43;NA;-20,43;41,36;NA;2828;9,88;NA;11,93;NA;3,466373817;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;12,1;11,5;1;Xeno-cop 66;0,4575;7717;non;-20,71;-20,24;NA;-20,24;44,07;NA;2640;10,85;NA;11,52;NA;3,825053765;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;15,4;26;1;Xeno-cop 67;0,52;7588;non;-19,92;-20,09;NA;-20,09;41,14;NA;3371;9,74;NA;12,89;NA;3,190895878;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;9,2;5,5;1;Xeno-cop 68;0,536;7693;non;-20,12;-20,23;NA;-20,23;40,57;NA;3362;10,4;NA;12,51;NA;3,24401173;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;13,5;17;1;Xeno-cop 69;0,469;7707;non;-20,44;-20,29;NA;-20,29;41,22;NA;2775;10,27;NA;11,76;NA;3,504649396;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;12,2;12,5;1;Xeno-cop 70;0,5155;7672;non;-20,74;-20,58;NA;-20,58;42,05;NA;3092;9,11;NA;11,99;NA;3,505676991;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;10,4;9;1;Xeno-cop 71;0,528;7667;non;-20,13;-20,27;NA;-20,27;41;NA;3377;10,14;NA;12,75;NA;3,214865168;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;12,5;16;1;Xeno-cop 72;0,5215;7909;non;-19,79;-20;NA;-20;39,75;NA;3321;10,17;NA;12,65;NA;3,142176931;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;11;9;1;Xeno-cop 73;0,492;7953;non;-20,11;-20,14;NA;-20,14;40,63;NA;3017;10,34;NA;12,23;NA;3,322395945;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;10,1;7,5;1;Xeno-cop 74;0,5475;7836;non;-20,13;-20,17;NA;-20,17;40,48;NA;3363;10,43;NA;12,21;NA;3,31;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;11;9;1;Xeno-cop 75;0,506;8011;non;-20,35;-20,3;NA;-20,3;39,85;NA;2994;10,27;NA;11,72;NA;3,398720004;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;9,5;6;1;Xeno-cop 76;0,485;7918;non;-20,43;-20,39;NA;-20,39;41,06;NA;2929;10,95;NA;12,08;NA;3,398089933;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;9,3;5,5;1;Xeno-cop 77;0,5045;8035;non;-20,13;-20,25;NA;-20,25;40,08;NA;3142;10,52;NA;12,39;NA;3,235015778;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;11,1;9;1;Xeno-cop 78;0,506;7966;non;-20,51;-20,47;NA;-20,47;44,57;NA;3345;10,51;NA;13,12;NA;3,398185395;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;13;15;1;Xeno-cop 79;0,5295;7782;non;-19,89;-20,06;NA;-20,06;40,17;NA;3360;10,45;NA;12,64;NA;3,17883059;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;12;12;1;Xeno-cop 80;0,501;8022;non;-20,75;-20,59;NA;-20,59;45,32;NA;3251;10,38;NA;12,86;NA;3,524171788;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;12,8;15,5;1;Xeno-cop 81;0,511;7790;non;-19,77;-20,01;NA;-20,01;40,01;NA;3289;9,95;NA;12,84;NA;3,115719842;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;1010;9,2;5;1;Xeno-cop 82;0,5295;7677;non;-20,63;-20,6;NA;-20,6;41,05;NA;3243;10,64;NA;12,14;NA;3,381476842;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;7,5;10;1;Arg-olf 12;0,465;7710;non;-19,36;-19,43;NA;-19,43;45,09;NA;3235;10,5;NA;13,73;NA;3,285405841;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;5;4;1;Arg-olf 13;0,5415;8047;non;-19,7;-19,68;NA;-19,68;42,07;NA;3422;10,64;NA;12,49;NA;3,369323252;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;4,9;4;1;Arg-olf 14;0,486;7758;non;-19,68;-19,67;NA;-19,67;43,46;NA;3174;10,66;NA;12,92;NA;3,363114254;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;5,5;5;1;Arg-olf 15;0,51;7719;non;-19,74;-19,78;NA;-19,78;42,76;NA;3307;10,8;NA;12,91;NA;3,312194984;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;5,8;4;1;Arg-olf 16;0,482;7616;non;-19,94;-19,86;NA;-19,86;44,49;NA;3157;10,67;NA;12,97;NA;3,430176194;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;5,3;4,5;1;Arg-olf 17;0,544;8249;non;-19,55;-19,64;NA;-19,64;42,84;NA;3610;10,52;NA;13,12;NA;3,264188912;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;4,9;4;1;Arg-olf 18;0,4615;7833;non;-19,85;-19,99;NA;-19,99;42,47;NA;3085;10,46;NA;13,2;NA;3,216202657;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1335;4,5;3,5;1;Arg-olf 19;0,5385;7881;non;-19,92;-20,02;NA;-20,02;41,32;NA;3452;10,61;NA;12,68;NA;3,259970161;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12,6;18;1;Lamp-cro 21;0,487;7712;non;-19,4;-19,5;NA;-19,5;44,31;NA;3340;9,56;NA;13,59;NA;3,25932534;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;13,4;20,5;1;Lamp-cro 22;0,473;7594;non;-19,1;-19,22;NA;-19,22;44,9;NA;3320;10,95;NA;13,9;NA;3,230233034;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12,5;17,5;1;Lamp-cro 23;0,5345;6430;non;-19,23;-19,28;NA;-19,28;45,96;NA;3770;10,1;NA;13,94;NA;3,297108295;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12,4;17;1;Lamp-cro 24;0,4645;7771;non;-19,48;-19,41;NA;-19,41;46,82;NA;3202;10,58;NA;13,66;NA;3,42836289;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12,8;18;1;Lamp-cro 25;0,5175;8284;non;-18,88;-19;NA;-19;44,91;NA;3627;10,31;NA;13,89;NA;3,232043683;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;13;18;1;Lamp-cro 26;0,4605;7780;non;-18,93;-19,03;NA;-19,03;45,63;NA;3256;11,57;NA;14,04;NA;3,248921142;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;13,5;21;1;Lamp-cro 27;0,516;7846;non;-18,73;-18,8;NA;-18,8;37,94;NA;2981;11,26;NA;11,52;NA;3,291837293;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;11,4;13,5;1;Lamp-cro 28;0,4985;8059;non;-19,25;-19,35;NA;-19,35;45,42;NA;3505;10,55;NA;13,95;NA;3,256250737;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12,7;18;1;Lamp-cro 29;0,498;7979;non;-19,49;-19,41;NA;-19,41;44,99;NA;3264;10,39;NA;13,08;NA;3,439133772;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12;16,5;1;Lamp-cro 30;0,5;7970;non;-19,27;-19,3;NA;-19,3;44,78;NA;3409;10,91;NA;13,49;NA;3,319019996;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;12,7;17;1;Lamp-cro 31;0,501;8154;non;-19,01;-19,04;NA;-19,04;45,68;NA;3484;9,99;NA;13,75;NA;3,321531719;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;14,5;18;1;Lamp-cro 32;0,466;8439;non;-18,77;-18,88;NA;-18,88;50,98;NA;3711;10,97;NA;15,71;NA;3,244176327;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;14,6;23,5;1;Lamp-cro 33;0,519;8205;non;-18,83;-18,93;NA;-18,93;44,43;NA;3593;10,73;NA;13,66;NA;3,251538021;NA
